canonical_smiles,mol_id,MW,LogP,TPSA,HBD,HBA,RotatableBonds,scaffold,scaffold_specificity,scaffold_size
CCCCCCCCCCCCCCCCCCCCCC(=O)O,M00133,340.59200000000004,7.892900000000008,37.3,1.0,1.0,20.0,,0.0,0
O=C(O)c1ccccc1,M00134,122.12299999999996,1.3848,37.3,1.0,1.0,1.0,c1ccccc1,0.21161295934610674,802
O=C(c1ccccc1)c1ccccc1,M00135,182.222,2.917600000000001,17.07,0.0,1.0,2.0,O=C(c1ccccc1)c1ccccc1,0.7538526280001345,12
O=C(OCc1ccccc1)c1ccccc1,M00136,212.248,3.0436000000000014,26.3,0.0,2.0,3.0,O=C(OCc1ccccc1)c1ccccc1,0.9466801716388252,2
O=C(O)c1ccc(O)cc1O,M00137,154.12099999999998,0.7959999999999998,77.76,3.0,3.0,1.0,c1ccccc1,0.21161295934610674,802
C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,M00138,456.7110000000003,7.089500000000009,57.53,2.0,2.0,2.0,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21,0.9466801716388252,2
C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,M00139,584.6730000000005,4.531240000000002,164.38,6.0,4.0,12.0,O=C1C=CC(=Cc2ccc(Cc3ccc(C=C4C=CC(=O)N4)[nH]3)[nH]2)N1,1.0,1
CC1=C(C=CC(C)O)C(C)(C)CCC1,M00140,194.31799999999993,3.450000000000002,20.23,1.0,1.0,2.0,C1=CCCCC1,0.802209494641301,8
O=C(O)CCCCC1SCC2NC(=O)NC21,M00141,244.31600000000003,0.7968000000000001,78.43,3.0,3.0,5.0,O=C1NC2CSCC2N1,1.0,1
CCCCCCCCCCCCCCCCCC(=O)OCCCC,M00142,340.5920000000001,7.591200000000009,26.3,0.0,2.0,19.0,,0.0,0
NCCCCCN,M00143,102.18100000000001,0.07410000000000017,52.04,2.0,2.0,4.0,,0.0,0
O=C(O)C=Cc1ccc(O)c(O)c1,M00144,180.159,1.1956,77.76,3.0,3.0,2.0,c1ccccc1,0.21161295934610674,802
Cn1c(=O)c2c(ncn2C)n(C)c1=O,M00145,194.194,-1.0293,61.82,0.0,6.0,0.0,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,0.7110586460049512,17
CC12CCC(CC1=O)C2(C)C,M00146,152.237,2.401700000000001,17.07,0.0,1.0,0.0,O=C1CC2CCC1C2,1.0,1
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,M00147,342.297,-5.397199999999993,189.52999999999997,8.0,11.0,4.0,C1CCC(OC2CCCOC2)OC1,0.8555293230024756,5
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,M00148,392.5800000000002,4.477900000000004,77.76,3.0,3.0,4.0,C1CCC2C(C1)CCC1C3CCCC3CCC21,0.6274242932504864,33
C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,M00149,294.398,3.164600000000002,36.36,1.0,3.0,3.0,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,0.9466801716388252,2
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,M00150,354.31100000000004,-0.6459000000000001,164.75,6.0,8.0,4.0,O=C(C=Cc1ccccc1)OC1CCCCC1,0.9088491513636503,3
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,M00151,386.6640000000002,7.388700000000009,20.23,1.0,1.0,5.0,C1=C2CCCCC2C2CCC3CCCC3C2C1,0.7185751418868361,16
CC(C)CCCC(C)C1CCC2C3CC4OC45CC(O)CCC5(C)C3CCC12C,M00152,402.66300000000024,6.599900000000009,32.76,1.0,2.0,5.0,C1CC2CCC3C(CC4OC45CCCCC35)C2C1,1.0,1
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,M00153,408.5790000000002,3.4487000000000023,97.99000000000001,4.0,4.0,4.0,C1CCC2C(C1)CCC1C3CCCC3CCC21,0.6274242932504864,33
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,M00154,254.24099999999999,2.8712000000000013,70.67,2.0,4.0,1.0,O=c1cc(-c2ccccc2)oc2ccccc12,0.6127978022039184,37
O=C(O)C=Cc1ccccc1,M00155,148.161,1.7844,37.3,1.0,1.0,2.0,c1ccccc1,0.21161295934610674,802
CCCCCCCCC=CCCCCCCCCCC(=O)O,M00156,310.522,6.888700000000007,37.3,1.0,1.0,17.0,,0.0,0
O=C(O)CC(O)(CC(=O)O)C(=O)O,M00157,192.123,-1.2484999999999995,132.13,4.0,4.0,5.0,,0.0,0
COc1cc(C=CCO)ccc1O,M00158,180.203,1.4062999999999997,49.69,2.0,3.0,3.0,c1ccccc1,0.21161295934610674,802
COc1cc(C=CC=O)ccc1O,M00159,178.18699999999998,1.6129,46.53,1.0,3.0,3.0,c1ccccc1,0.21161295934610674,802
O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)CC(O)(C(=O)O)CC1O,M00160,354.3110000000001,-0.6459000000000006,164.75,6.0,8.0,4.0,O=C(C=Cc1ccccc1)OC1CCCCC1,0.9088491513636503,3
CC(C)c1ccc(C=O)cc1,M00161,148.20499999999998,2.6225000000000014,17.07,0.0,1.0,2.0,c1ccccc1,0.21161295934610674,802
Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1,M00162,287.247,2.908900000000001,112.45,5.0,5.0,1.0,c1ccc(-c2ccc3ccccc3[o+]2)cc1,0.8555293230024756,5
OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,M00163,449.3880000000001,0.38199999999999973,191.59999999999997,8.0,10.0,4.0,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,0.802209494641301,8
OCC1OC(OC2C(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,M00164,611.5290000000005,-1.793800000000001,270.74999999999994,11.0,15.0,7.0,c1ccc(-c2[o+]c3ccccc3cc2OC2OCCCC2OC2CCCCO2)cc1,1.0,1
OCC1OC(Oc2cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,M00165,611.5290000000005,-2.1449000000000003,270.75,11.0,15.0,7.0,c1ccc(-c2[o+]c3cccc(OC4CCCCO4)c3cc2OC2CCCCO2)cc1,0.9088491513636503,3
Oc1cc(O)c2cc(OC3OCC(O)C(O)C3O)c(-c3ccc(O)c(O)c3)[o+]c2c1,M00166,419.36200000000014,1.021099999999999,171.37,7.0,9.0,3.0,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,0.802209494641301,8
CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O,M00167,595.5300000000004,-0.7662000000000004,250.51999999999995,10.0,14.0,6.0,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCC(COC3CCCCO3)O2)cc1,0.9466801716388252,2
O=C(CO)C(O)C(O)C(O)CO,M00168,180.15599999999998,-3.3772000000000006,118.22000000000001,5.0,6.0,5.0,,0.0,0
OCC1OC(O)C(O)C1O,M00169,150.13,-2.5823000000000005,90.15,4.0,5.0,1.0,C1CCOC1,0.8176983027273006,7
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,M00170,286.28,-1.6424000000000003,119.61000000000001,5.0,7.0,4.0,c1ccc(OC2CCCCO2)cc1,0.6788243374826469,22
CC(O)C(O)C(O)C(O)C=O,M00171,164.15699999999998,-2.3512000000000013,97.99000000000001,4.0,5.0,4.0,,0.0,0
O=CC(O)C(O)C(O)C(O)C(=O)O,M00172,194.13899999999998,-3.2865000000000006,135.29,5.0,6.0,5.0,,0.0,0
OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,M00173,342.297,-5.397199999999993,189.52999999999997,8.0,11.0,4.0,C1CCC(OC2CCCCO2)OC1,1.0,1
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,M00174,254.24099999999999,2.871200000000001,70.67,2.0,4.0,1.0,O=c1c(-c2ccccc2)coc2ccccc12,0.8352580650673657,6
O=c1cc(O)c2cccc(O)c2o1,M00175,178.14299999999997,1.2041999999999997,70.67,2.0,4.0,0.0,O=c1ccc2ccccc2o1,0.7265474540909509,15
CCCCCCCCCC(=O)O,M00176,172.268,3.2117000000000013,37.3,1.0,1.0,8.0,,0.0,0
O=C1OC(C(O)CO)C(=O)C1=O,M00177,174.10799999999998,-2.5967999999999996,100.9,2.0,6.0,2.0,O=C1COC(=O)C1=O,1.0,1
O=c1cc2oc(-c3cc(O)c(O)c(O)c3)c(O)cc-2c(O)c1,M00178,302.23800000000006,1.9395999999999998,131.36,5.0,7.0,1.0,O=c1ccc2ccc(-c3ccccc3)oc-2c1,1.0,1
CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O,M00179,611.5290000000005,-1.0606000000000002,270.74999999999994,11.0,15.0,6.0,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCC(COC3CCCCO3)O2)cc1,0.9466801716388252,2
OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,M00180,465.3870000000001,0.08759999999999984,211.82999999999996,9.0,11.0,4.0,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,0.802209494641301,8
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,M00181,392.58000000000015,4.477900000000005,77.76,3.0,3.0,4.0,C1CCC2C(C1)CCC1C3CCCC3CCC21,0.6274242932504864,33
CCNCC,M00182,73.139,0.6157999999999999,12.03,1.0,1.0,2.0,,0.0,0
CC(=O)C=CC1C(C)CCCC1(C)C,M00183,194.31799999999996,3.594000000000003,17.07,0.0,1.0,2.0,C1CCCCC1,0.6846698721617894,21
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,M00184,288.255,1.4806999999999992,107.22000000000001,4.0,6.0,1.0,O=C1CC(c2ccccc2)Oc2ccccc21,0.7185751418868361,16
CCCCCCCCCCCC=CC=CC=CC=CC=CC(=O)O,M00185,330.51200000000006,6.772900000000007,37.3,1.0,1.0,15.0,,0.0,0
CC(C)(CO)C(O)C(=O)NCCC(=O)O,M00186,219.23699999999997,-1.0432999999999995,106.86,4.0,4.0,6.0,,0.0,0
Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc4c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O4)C(c2ccc(O)cc2)O3)cc1,M00187,680.7090000000003,8.32740000000001,160.07,7.0,9.0,6.0,C(=Cc1cccc2c1C(c1cccc3c1C(c1ccccc1)C(c1ccccc1)O3)C(c1ccccc1)O2)c1ccccc1,1.0,1
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,M00188,270.24,1.8872199999999997,94.83000000000001,3.0,5.0,0.0,O=C1c2ccccc2C(=O)c2ccccc21,0.8555293230024756,5
CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,M00189,396.6590000000002,7.330800000000009,20.23,1.0,1.0,4.0,C1=C2CCCCC2C2CCC3CCCC3C2=C1,0.9466801716388252,2
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,M00190,288.25500000000005,2.215500000000001,107.22000000000001,4.0,6.0,1.0,O=C1CC(c2ccccc2)Oc2ccccc21,0.7185751418868361,16
CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,M00191,442.7280000000003,7.141300000000009,40.46,2.0,2.0,1.0,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,0.8555293230024756,5
O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,M00192,340.2840000000001,-1.322700000000001,149.82,5.0,9.0,3.0,O=c1ccc2cc(OC3CCCCO3)ccc2o1,1.0,1
CCOC(=O)Cc1c[nH]c2ccccc12,M00193,203.241,2.2735000000000003,42.09,1.0,2.0,3.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
CCCCCC=CCC=CCCCCCCCC(=O)OCC,M00194,308.506,6.363000000000007,26.3,0.0,2.0,15.0,,0.0,0
CCCCCCCCCCCCCC(=O)OCC,M00195,256.4299999999999,5.250600000000005,26.3,0.0,2.0,13.0,,0.0,0
C=CCc1ccc(OC(C)=O)c(OC)c1,M00196,206.24099999999996,2.349,35.53,0.0,3.0,4.0,c1ccccc1,0.21161295934610674,802
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O,M00197,358.34600000000006,3.2000000000000024,87.36000000000001,1.0,7.0,5.0,O=c1cc(-c2ccccc2)oc2ccccc12,0.6127978022039184,37
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,M00198,785.5569999999999,-2.4239599999999966,362.9299999999999,9.0,21.0,13.0,O=c1nc2n(CCCCCO[PH](=O)O[PH](=O)OCC3CCC(n4cnc5cncnc54)O3)c3ccccc3nc-2c(=O)[nH]1,1.0,1
COc1cc(C=CC(=O)O)ccc1O,M00199,194.186,1.4986,66.76,2.0,3.0,3.0,c1ccccc1,0.21161295934610674,802
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C,M00200,456.3480000000002,-1.6065599999999995,208.08999999999997,6.0,10.0,7.0,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,0.9466801716388252,2
Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,M00201,441.40400000000017,-0.04479999999999945,213.27999999999994,6.0,9.0,9.0,O=c1[nH]cnc2ncc(CNc3ccccc3)nc12,1.0,1
O=C(O)C=CC(=O)O,M00202,116.07199999999999,-0.28819999999999985,74.6,2.0,2.0,2.0,,0.0,0
O=C(O)c1ccco1,M00203,112.08399999999997,0.9778,50.44,1.0,2.0,1.0,c1ccoc1,0.7538526280001345,12
O=Cc1ccco1,M00204,96.08499999999998,1.0920999999999998,30.21,0.0,2.0,1.0,c1ccoc1,0.7538526280001345,12
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,M00205,270.24,2.576800000000001,90.9,3.0,5.0,1.0,O=c1cc(-c2ccccc2)oc2ccccc12,0.6127978022039184,37
O=C(O)c1cc(O)c(O)c(O)c1,M00206,170.11999999999998,0.5015999999999998,97.99000000000001,4.0,4.0,1.0,c1ccccc1,0.21161295934610674,802
NCCCC(=O)O,M00207,103.12099999999998,-0.19009999999999977,63.32000000000001,2.0,2.0,3.0,,0.0,0
NC(CCC(=O)NC(CS)C(=O)O)C(=O)O,M00208,250.27599999999998,-1.3222999999999996,129.72,5.0,5.0,7.0,,0.0,0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,M00209,270.24,2.576800000000001,90.9,3.0,5.0,1.0,O=c1c(-c2ccccc2)coc2ccccc12,0.8352580650673657,6
COc1ccc(-c2coc3cc(OC)cc(O)c3c2=O)cc1,M00210,298.29400000000004,3.182800000000002,68.9,1.0,5.0,3.0,O=c1c(-c2ccccc2)coc2ccccc12,0.8352580650673657,6
O=C(O)c1cc(O)ccc1O,M00211,154.12099999999998,0.7959999999999998,77.76,3.0,3.0,1.0,c1ccccc1,0.21161295934610674,802
CC(=O)CCC=C(C)CCC=C(C)C,M00212,194.31799999999998,4.048300000000003,17.07,0.0,1.0,6.0,,0.0,0
CC(C)=CCCC(C)=CCOC(=O)c1ccccc1,M00213,258.361,4.536100000000004,26.3,0.0,2.0,6.0,c1ccccc1,0.21161295934610674,802
CC(C)=CCCC(C)=CCOC1OC(CO)C(O)C(O)C1O,M00214,316.394,0.49559999999999965,99.38000000000001,4.0,6.0,7.0,C1CCOCC1,0.6627017793637848,25
CC(C)=CCCC(C)=CCOC(=O)Cc1ccccc1,M00215,272.388,4.465000000000004,26.3,0.0,2.0,7.0,c1ccccc1,0.21161295934610674,802
CCC(=O)OCC=C(C)CCC=C(C)C,M00216,210.31699999999995,3.6323000000000025,26.3,0.0,2.0,6.0,,0.0,0
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,M00217,346.3790000000001,1.0271000000000001,104.06000000000002,3.0,5.0,1.0,C=C1CC23CC1CCC2C12C=CCC(C(=O)O1)C2C3,1.0,1
O=C(O)C(O)C(O)C(O)C(O)CO,M00218,196.155,-3.4931000000000005,138.45000000000002,6.0,6.0,5.0,,0.0,0
O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,M00219,260.135,-3.1044000000000005,156.91,6.0,7.0,3.0,C1CCOCC1,0.6627017793637848,25
O=C(O)CCCC(=O)O,M00220,132.115,0.32590000000000025,74.6,2.0,2.0,4.0,,0.0,0
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,M00221,612.6400000000004,-3.8767999999999985,317.64,10.0,12.0,21.0,,0.0,0
O=C(O)C(O)CO,M00222,106.077,-1.5757999999999999,77.76,3.0,3.0,2.0,,0.0,0
NCC(=O)O,M00223,75.067,-0.9702999999999999,63.32000000000001,2.0,2.0,1.0,,0.0,0
COc1ccccc1O,M00224,124.13899999999997,1.4008,29.46,1.0,2.0,1.0,c1ccccc1,0.21161295934610674,802
N=C(N)N,M00225,59.071999999999996,-1.1614300000000002,75.89,3.0,1.0,0.0,,0.0,0
Nc1nc2nc[nH]c2c(=O)[nH]1,M00226,151.129,-0.7716000000000003,100.44999999999999,3.0,4.0,0.0,O=c1[nH]cnc2nc[nH]c12,0.9088491513636503,3
CCCCCC(=O)O,M00227,116.15999999999998,1.6513,37.3,1.0,1.0,4.0,,0.0,0
CCCCCCN,M00228,101.19300000000001,1.5253999999999999,26.02,1.0,1.0,4.0,,0.0,0
O=C(O)CNC(=O)c1ccccc1,M00229,179.175,0.5009999999999994,66.4,2.0,2.0,3.0,c1ccccc1,0.21161295934610674,802
NCCc1cnc[nH]1,M00230,111.14799999999998,-0.08910000000000035,54.699999999999996,2.0,2.0,2.0,c1c[nH]cn1,0.6438836066809098,29
CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,M00231,408.57900000000024,3.4487000000000023,97.99000000000001,4.0,4.0,4.0,C1CCC2C(C1)CCC1C3CCCC3CCC21,0.6274242932504864,33
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,M00232,392.5800000000002,4.477900000000004,77.76,3.0,3.0,4.0,C1CCC2C(C1)CCC1C3CCCC3CCC21,0.6274242932504864,33
c1ccc2[nH]ccc2c1,M00233,117.15099999999997,2.1678999999999995,15.79,1.0,0.0,0.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
O=C(O)c1cc2ccccc2[nH]1,M00234,161.16,1.8660999999999999,53.089999999999996,2.0,1.0,1.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
O=Cc1c[nH]c2ccccc12,M00235,145.16099999999997,1.9804,32.86,1.0,1.0,1.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
O=C(O)c1c[nH]c2ccccc12,M00236,161.16,1.8660999999999999,53.089999999999996,2.0,1.0,1.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
O=C(O)CCc1c[nH]c2ccccc12,M00237,189.21400000000003,2.1851000000000003,53.089999999999996,2.0,1.0,3.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
O=C(O)C(=O)Cc1c[nH]c2ccccc12,M00238,203.197,1.3641,70.16,2.0,2.0,3.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
O=C(O)C(O)Cc1c[nH]c2ccccc12,M00239,205.21300000000002,1.1559000000000004,73.32,3.0,2.0,3.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
CC(C)CCN,M00240,87.16600000000001,0.9912000000000001,26.02,1.0,1.0,2.0,,0.0,0
CC(C)C(O)(CC(=O)O)C(=O)O,M00241,176.16799999999998,-0.06720000000000004,94.83,3.0,3.0,4.0,,0.0,0
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,M00242,316.265,2.291000000000001,120.36000000000001,4.0,7.0,2.0,O=c1cc(-c2ccccc2)oc2ccccc12,0.6127978022039184,37
CCC=CCC1C(=O)CCC1CC(=O)O,M00243,210.27299999999997,2.4127,54.370000000000005,1.0,2.0,5.0,O=C1CCCC1,0.9466801716388252,2
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,M00244,286.23900000000003,2.2824000000000004,111.13000000000001,4.0,6.0,1.0,O=c1cc(-c2ccccc2)oc2ccccc12,0.6127978022039184,37
O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,M00245,462.36300000000017,-0.1521999999999999,207.34999999999997,7.0,11.0,4.0,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.7538526280001345,12
CC(O)C(=O)O,M00246,90.07799999999999,-0.5482,57.53,2.0,2.0,1.0,,0.0,0
CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,M00247,426.7290000000002,8.479100000000006,20.23,1.0,1.0,4.0,C1CCC2C3=C(CCC2C1)C1CCCC1CC3,1.0,1
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,M00248,760.0910000000001,11.167999999999992,111.19000000000001,0.0,8.0,39.0,,0.0,0
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(O)c1O,M00249,332.264,1.9966000000000008,140.59,5.0,8.0,2.0,O=c1cc(-c2ccccc2)oc2ccccc12,0.6127978022039184,37
O=C1OC(C(O)CO)C(O)=C1O,M00250,176.124,-1.4073999999999995,107.22000000000001,4.0,6.0,2.0,O=C1C=CCO1,0.9466801716388252,2
NC(=O)CC(N)C(=O)O,M00251,132.119,-1.7263000000000002,106.41000000000001,3.0,3.0,3.0,,0.0,0
NC(CC(=O)O)C(=O)O,M00252,133.10299999999998,-1.127,100.62000000000002,3.0,3.0,3.0,,0.0,0
NC(=O)NCCCC(N)C(=O)O,M00253,175.188,-1.1531999999999993,118.44000000000001,4.0,3.0,5.0,,0.0,0
NC(CCSCC(N)C(=O)O)C(=O)O,M00254,222.26599999999996,-1.0664999999999987,126.64,4.0,5.0,7.0,,0.0,0
NC(CS)C(=O)O,M00255,121.16099999999997,-0.6719000000000002,63.32000000000001,3.0,3.0,2.0,,0.0,0
NC(CCC(=O)O)C(=O)O,M00256,147.13,-0.7368999999999997,100.62000000000002,3.0,3.0,4.0,,0.0,0
NC(=O)CCC(N)C(=O)O,M00257,146.14600000000002,-1.3361999999999998,106.41000000000001,3.0,3.0,4.0,,0.0,0
NC(Cc1cnc[nH]1)C(=O)O,M00258,155.15699999999998,-0.6359000000000001,92.0,3.0,3.0,3.0,c1c[nH]cn1,0.6438836066809098,29
NC(CCO)C(=O)O,M00259,119.11999999999998,-1.2192999999999998,83.55,3.0,3.0,3.0,,0.0,0
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,M00260,258.361,4.534500000000004,26.3,0.0,2.0,6.0,c1ccccc1,0.21161295934610674,802
CCCCCC=CCC=CCCCCCCCC(=O)O,M00261,280.4519999999999,5.884500000000005,37.3,1.0,1.0,14.0,,0.0,0
CCC=CCC=CCC=CCCCCCCCC(=O)O,M00262,278.4359999999999,5.660500000000005,37.3,1.0,1.0,13.0,,0.0,0
Nc1ccccc1C(=O)CC(N)C(=O)O,M00263,208.21699999999998,0.2535000000000001,106.41000000000001,3.0,4.0,4.0,c1ccccc1,0.21161295934610674,802
CC(C)CC(N)C(=O)O,M00264,131.175,0.44439999999999996,63.32000000000001,2.0,2.0,3.0,,0.0,0
NCCCCC(N)C(=O)O,M00265,146.19,-0.4726999999999995,89.34,3.0,3.0,5.0,,0.0,0
O=C(O)CC(O)C(=O)O,M00266,134.087,-1.0934000000000001,94.83,3.0,3.0,3.0,,0.0,0
CSCCC(N)C(=O)O,M00267,149.215,0.1513999999999998,63.32000000000001,2.0,3.0,4.0,,0.0,0
CCCC(N)C(=O)O,M00268,117.14799999999998,0.19839999999999997,63.32000000000001,2.0,2.0,3.0,,0.0,0
NCCCC(N)C(=O)O,M00269,132.163,-0.8627999999999991,89.34,3.0,3.0,4.0,,0.0,0
NC(Cc1ccccc1)C(=O)O,M00270,165.19199999999995,0.641,63.32000000000001,2.0,2.0,3.0,c1ccccc1,0.21161295934610674,802
NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,M00271,276.289,-0.5237999999999989,149.95,5.0,5.0,11.0,,0.0,0
NC(CO)C(=O)O,M00272,105.09299999999999,-1.6093999999999997,83.55,3.0,3.0,2.0,,0.0,0
CC(O)C(N)C(=O)O,M00273,119.11999999999999,-1.2208999999999997,83.55,3.0,3.0,2.0,,0.0,0
NC(Cc1c[nH]c2ccccc12)C(=O)O,M00274,204.22899999999998,1.1223000000000003,79.11,3.0,2.0,3.0,c1ccc2[nH]ccc2c1,0.5442457568182516,63
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,M00275,426.72900000000027,8.02480000000001,20.23,1.0,1.0,1.0,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21,0.9466801716388252,2
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,M00276,286.23900000000003,2.2824000000000004,111.13000000000001,4.0,6.0,1.0,O=c1cc(-c2ccccc2)oc2ccccc12,0.6127978022039184,37
O=C(O)CC(=O)O,M00277,104.06099999999999,-0.4543,74.6,2.0,2.0,2.0,,0.0,0
COc1cc(-c2oc3cc(=O)cc(OC4OC(CO)C(O)C(O)C4O)c-3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,M00278,654.5740000000003,-2.508199999999999,267.65999999999997,9.0,17.0,9.0,O=c1cc2oc(-c3ccccc3)c(OC3CCCCO3)cc-2c(OC2CCCCO2)c1,1.0,1
COc1cc(-c2oc3cc(=O)cc(O)c-3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,M00279,492.43300000000016,0.018699999999999273,188.51,6.0,12.0,6.0,O=c1ccc2cc(OC3CCCCO3)c(-c3ccccc3)oc-2c1,1.0,1
OCC(O)C(O)C(O)C(O)CO,M00280,182.172,-3.5854000000000004,121.38000000000001,6.0,6.0,5.0,,0.0,0
O=C(O)C=Cc1cccc(O)c1,M00281,164.16,1.49,57.53,2.0,2.0,2.0,c1ccccc1,0.21161295934610674,802
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,M00282,342.297,-5.397199999999993,189.52999999999997,8.0,11.0,4.0,C1CCC(COC2CCCCO2)OC1,1.0,1
CCCCCCCCCCCCCCCCCCCC(=O)OC,M00283,326.565,7.201100000000008,26.3,0.0,2.0,18.0,,0.0,0
