scaffold,size,specificity
O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)c(C3CCCCO3)cc12,1,1.0
O=C(C=Cc1ccccc1)OCC1CCCC(OC2CCCOC2c2ccc3oc(-c4ccccc4)cc(=O)c3c2)O1,1,1.0
O=c1cc(-c2ccccc2)oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc12,1,1.0
C1CCC(OC2(COC3CCCO3)CCCO2)OC1,1,1.0
O=C1CC2CC=CN12,1,1.0
C1=CSSC=C1,1,1.0
C1=CC2OCC3CCCCC32O1,1,1.0
O=c1ccc2cc3ccccc3cc2o1,1,1.0
O=C1C=CCCC2=CC(=O)C3(CCC=C3C=C1)O2,1,1.0
C1=Cc2sc3ccccc3c2CC1,1,1.0
C=C1CC23CC1CCC2C12C=CCC(C(=O)O1)C2C3,1,1.0
O=c1[nH]cnc2ncc(CNc3ccccc3)nc12,1,1.0
O=c1nc2n(CCCCCO[PH](=O)O[PH](=O)OCC3CCC(n4cnc5cncnc54)O3)c3ccccc3nc-2c(=O)[nH]1,1,1.0
O=c1c(OC2CCCO2)c(-c2ccccc2)oc2ccccc12,1,1.0
C(=Cc1cccc2c1C(c1ccccc1)C(c1ccccc1)O2)c1ccccc1,1,1.0
c1ccc(C2Oc3cccc4c3C2c2ccccc2C(c2ccccc2)C4C2c3cccc4c3C(c3ccccc3C2c2ccccc2)C(c2ccccc2)O4)cc1,1,1.0
O=C1CC(c2ccccc2)c2c(ccc3c2OC(c2ccccc2)CC3)O1,1,1.0
C(=Cc1cccc2c1C(c1ccccc1)C(c1ccccc1)O2)c1ccc2c(c1)C(c1cccc3c1C(c1ccccc1)C(c1ccccc1)O3)C(c1ccccc1)O2,1,1.0
C1=CC2COC=CC2C1,1,1.0
O=C(CCc1ccccc1)c1cccc(C2CCCCO2)c1,1,1.0
O=c1cc(-c2ccc(OC3CCCCO3)cc2)oc2ccccc12,1,1.0
C1=CC2(CCC1)CCCO2,1,1.0
O=c1c(OC2CCCCO2)c(-c2ccc(OC3CCCCO3)cc2)oc2ccccc12,1,1.0
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,1,1.0
O=C(CCc1ccccc1)c1ccccc1OC1CCCCO1,1,1.0
c1ccc(C2c3ccccc3C3C(c4ccccc4)c4ccccc4C23)cc1,1,1.0
O=c1ccc2cccc(OC3CCCCO3)c2o1,1,1.0
O=c1oc2cccc3c(=O)oc4cccc1c4c23,1,1.0
O=C(Oc1cccc2c1CCC(c1ccccc1)O2)c1ccccc1,1,1.0
C=C1CCCCC1=O,1,1.0
O=c1ccc2cc(OC3CCCCO3)ccc2o1,1,1.0
O=C1CC2CCC1C2,1,1.0
C(=Cc1cccc2c1C(c1cccc3c1C(c1ccccc1)C(c1ccccc1)O3)C(c1ccccc1)O2)c1ccccc1,1,1.0
O=c1ccc2ccc(-c3ccccc3)oc-2c1,1,1.0
O=C1COC(=O)C1=O,1,1.0
C1CCC(OC2CCCCO2)OC1,1,1.0
c1ccc(-c2[o+]c3ccccc3cc2OC2OCCCC2OC2CCCCO2)cc1,1,1.0
C1CC2CCC3C(CC4OC45CCCCC35)C2C1,1,1.0
O=C1NC2CSCC2N1,1,1.0
O=C(C=Cc1ccccc1)OC1CCCC(OC(=O)C=Cc2ccccc2)C1,1,1.0
O=C1C=CC(=Cc2ccc(Cc3ccc(C=C4C=CC(=O)N4)[nH]3)[nH]2)N1,1,1.0
c1ccc(C2Oc3cccc4c3C2c2cccc3c2C(c2cccc5c2C4C(c2ccccc2)O5)C(c2ccccc2)O3)cc1,1,1.0
O=c1cc(-c2ccccc2)oc2cc(OC3OCCCC3OC3CCCO3)ccc12,1,1.0
c1ccc(COC2CCCC(COC3CCCCO3)O2)cc1,1,1.0
c1ccc(C2Oc3ccc4c(c3C2c2ccccc2)C2C(c3ccccc3)c3ccc5c(c3C2C4c2ccccc2)C(c2ccccc2)C(c2ccccc2)O5)cc1,1,1.0
C(=C1c2ccccc2C(c2ccccc2)C1c1ccccc1)c1ccccc1,1,1.0
O=C(NCCOc1ccccc1)n1ccnc1,1,1.0
C(=Nc1ccccc1)NC=Nc1ccccc1,1,1.0
O=c1[nH]c(=O)c2cn[nH]c2[nH]1,1,1.0
O=C(Nc1ccccc1)c1cccnc1Oc1ccccc1,1,1.0
c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1,1,1.0
O=C(CCCc1ccccc1)N1CCn2cnnc2C1,1,1.0
O=C1C=C2CCC3C(CCC4C3CCC43CCC(=O)O3)C2CC1,1,1.0
C1=CC2=CCCCC2CC1,1,1.0
c1ccc(C2CN3CCSC3=N2)cc1,1,1.0
O=C1CCC2C3Cc4cccc5c4C2(CCN3CC2CC2)C1O5,1,1.0
C=C1NCCC1(c1ccccc1)c1ccccc1,1,1.0
c1ccc2c(c1)CC1NCCC23CCCCC13,1,1.0
O=C1NS(=O)(=O)c2ccccc21,1,1.0
O=C(CCc1ccccc1)c1ccc(OC2OCCCC2OC2CCCCO2)cc1,1,1.0
O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,1,1.0
O=C(CCS(=O)(=O)c1ccccc1)Nc1ccccc1,1,1.0
O=C1OCc2ccccc21,1,1.0
c1ccc(-c2ccc(Cn3cnc4ccc(-c5nc6ccccc6[nH]5)cc43)cc2)cc1,1,1.0
c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3cnc4ccccc43)cc2)c1,1,1.0
O=C(Nc1ccccc1-c1ccccc1)c1cccnc1,1,1.0
O=C(C=C(c1ccccc1)c1ccccc1)N1CCOCC1,1,1.0
O=C1NN=CCN1N=Cc1cccnc1,1,1.0
C1=C2CC(OC3OCC(OC4CCCCO4)CC3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,1,1.0
O=c1[nH]cnc2c1[nH]c(=O)n2C1CCCO1,1,1.0
O=C1CNC=N1,1,1.0
C1CC[NH2+]C1,1,1.0
C1=CC2=CCC3CCCCC3C2CC1,1,1.0
O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12,1,1.0
c1ccc(C2OCC3C(c4ccccc4)OCC23)cc1,1,1.0
C1=C2CC(OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,1,1.0
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,1,1.0
C1CCC2(CC3C(CC4C3CCC3C5CCC(OC6CCC(OC7OCCC(OC8CCCCO8)C7OC7CCCCO7)CO6)CC5CCC34)O2)NC1,1,1.0
c1ccc(CC2COC(c3ccccc3)C2)cc1,1,1.0
C=C1C(CC(=O)OCCc2ccccc2)C=COC1OC1CCCCO1,1,1.0
C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,1,1.0
c1ccc(CCCN2CCCCC2)cc1,1,1.0
O=C1NCCN1Cc1cccnc1,1,1.0
c1ccc(-c2ccncn2)cc1,1,1.0
C1CCC2(CC1)OCCO2,1,1.0
c1ccc(COc2ccn(-c3ccccc3)n2)cc1,1,1.0
N=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,1,1.0
O=c1[nH]sc2ccccc12,1,1.0
O=C1NS(=O)(=O)Nc2ccccc21,1,1.0
O=S(=O)(Nc1ccccn1)c1ccccc1,1,1.0
O=c1cc[nH]c2cc(N3CCNCC3)ccc12,1,1.0
O=C(NCCc1ccccc1)c1ccccc1,1,1.0
O=C1NCNC(=O)C1c1ccccc1,1,1.0
O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCCCNCCCCO1,1,1.0
c1ccc(C(Cn2cncn2)Cn2cncn2)cc1,1,1.0
O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCC(OC3CCCCO3)CO2)CCC1,1,1.0
c1cc2c(c(-c3cc[nH]c3)c1)OCO2,1,1.0
c1ccc(Nc2nccc(C3CC3)n2)cc1,1,1.0
O=C1CCON1Cc1ccccc1,1,1.0
O=C(Nc1ncncn1)NS(=O)(=O)c1ccsc1,1,1.0
O=C1Cc2ccccc2O1,1,1.0
c1ccc(CCCCn2cncn2)cc1,1,1.0
c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,1,1.0
C(=Cc1cncn1Cc1ccccc1)Cc1cccs1,1,1.0
c1ccc(-c2cncnn2)cc1,1,1.0
O=C1N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C=NC12CCCC2,1,1.0
O=C1C=COS(=O)(=O)N1,1,1.0
O=C1CC(=O)NC(=S)N1,1,1.0
c1ccc(OCn2ccnc2)cc1,1,1.0
N=C1NCCN1Cc1cccnc1,1,1.0
O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,1,1.0
O=C(NCCN1CCOCC1)c1ccccc1,1,1.0
O=C1OCCc2cc3c(cc21)CCC3,1,1.0
c1ccc(NCc2ccco2)cc1,1,1.0
O=C(CNC(=O)NCc1cscn1)NC(CCC(Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,1,1.0
c1ccc2c(c1)Nc1ccccc1C1OC21,1,1.0
O=C(COc1nncs1)Nc1ccccc1,1,1.0
O=c1c(-c2ccccc2)cn2n1CCOCC2,1,1.0
C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12,1,1.0
c1ccc(C2(Cn3cncn3)CCCO2)cc1,1,1.0
O=C1C=CC2CCCC1C2=O,1,1.0
C1=Cc2ccccc2NC1,1,1.0
O=C1CCC2C(CC=C3C4CCC(C5CCOC5)C4=CCC32)C1,1,1.0
O=C1CCC2C(CCC3C4CCC(CCCC5CO5)=C4CCC23)C1,1,1.0
O=C1C=CC2(C=C1)CC1NCCc3cc4c(c2c31)OCO4,1,1.0
c1cc2c3c(c1)Oc1ccc(cc1)CC1NCCc4ccc5c(c41)Oc1ccc(cc1CO5)CC3NCC2,1,1.0
c1cc2c3c(c1)Oc1cc4c(cc1CC3NCC2)OCO4,1,1.0
c1ccc2c(c1)CC1NCCc3cccc(c31)O2,1,1.0
c1ccc2c(-c3ccc4c(c3)CNCC4)cccc2c1,1,1.0
O=C1C=C2C(CCC3C4CCCC23COC4)C23OC2CC(c2ccoc2)C13,1,1.0
O=C1C=CC(C2CC3C(CCCN4C(C5CCC(=O)O5)CCC34)O2)O1,1,1.0
O=C1C=CC(=C2CC3C(CCCN4C(C5CCC(=O)O5)CCC34)O2)O1,1,1.0
O=C1CCC(C2CCC3N2CCCCC32CCC(=O)O2)O1,1,1.0
O=C1CC2C(CC3CCCCN4CCC2C34)O1,1,1.0
O=C1CC2C(CC3CCCCN4C(C5CCC(=O)O5)CC2C34)O1,1,1.0
C1=CC2CC=C3Nc4ccccc4C34CCN(C1)C24,1,1.0
C1=C2Nc3ccccc3C23CCN2CC4OC4C(C1)C23,1,1.0
C=C1CN2CCc3c([nH]c4ccccc34)CC1CC2,1,1.0
O=C1C=CC2(C=C1)CC1NCCc3cccc2c31,1,1.0
O=C1C=CC2(C=C1Oc1ccc(CC3NCCc4ccccc43)cc1)CC1NCCc3cccc2c31,1,1.0
c1ccc(C2CCC3c4cc5c(cc4OC23c2ccccc2)OCO5)cc1,1,1.0
C1=CC2CC3CCCOC3(C1)O2,1,1.0
O=C(C=Cc1ccccc1)OC1CCC2C(CCC3C2CCC2C4CCCC4CCC23)C1,1,1.0
O=C1OCC=C1CCCCCCCC1CCCO1,1,1.0
O=c1nc(Cc2ccccc2)[nH]c2ccccc12,1,1.0
O=C1CC2C(CCC3C4CC5(CCCCO5)OC4CC32)C2CCCCC12,1,1.0
C=C1CCC2(CC3C(CC4C3CCC3C5CCCCC5C(=O)CC34)O2)OC1,1,1.0
O=C1CC2C(c3ccoc3)CC3OC32C2CCC3C4CCCC3(COC4)C12,1,1.0
C1=CC2CC3CCCC3(C1)OO2,1,1.0
O=C1OCCC1C1CCC23CC12C=CC1C2CC=C4CC(c5ccccc5)OCC4C2CCC13,1,1.0
O=C(CC1CCCC2CCCCC21)c1ccoc1,1,1.0
c1cc(CCC2CCCC3CCCCC32)co1,1,1.0
O=C(CC1CCCC2C1CCC1OC12)c1ccoc1,1,1.0
O=C(CCC12C3CCCC1N1CC3CCC13CCCC23)C1COC2CCC1O2,1,1.0
C1=C2CCC3=C2C2(C1)C1CCC4CCN(CC1CC3)C42,1,1.0
O=C1Nc2ccccc2C12C1CC3C(CO1)C1NCC3C12,1,1.0
C=C1CNCC2Cc3c([nH]c4ccccc34)C(=O)CC12,1,1.0
C=C1CNC2Cc3c([nH]c4ccccc34)C(=O)CC1C2,1,1.0
O=C1CC2CCNC(Cc3c1[nH]c1ccccc31)C2,1,1.0
O=C(Nc1nccs1)C1=Cc2ccccc2S(=O)(=O)N1,1,1.0
c1cncc(Cn2ccnc2)c1,1,1.0
C1=CC2OC2C=C1,1,1.0
c1ccc(Oc2ccncn2)cc1,1,1.0
c1cnnnc1,1,1.0
O=C1C=C2CCC3C(CCC4C(OC5CCCCO5)CCC43)C2CC1,1,1.0
O=C(OCCOc1ccccc1)C1CCCCO1,1,1.0
O=S1(=O)N=CNc2ccccc21,1,1.0
c1ccc(C2CCCCNC2)cc1,1,1.0
O=C(CCc1ccccc1)N1CCCC1,1,1.0
O=C(CCc1cnc[nH]1)N1CCCC1,1,1.0
C1=CC2CC(C1)C2,1,1.0
O=[PH](c1ccccc1)c1ccccc1,1,1.0
N=C(Nc1ccccc1)Nc1ccccc1,1,1.0
c1ccc(-c2nnn[nH]2)c(-c2ccc(Cn3cnc4ccccc43)cc2)c1,1,1.0
O=C1Cc2ccccc2Nc2ccccc21,1,1.0
C=C(c1ccccc1)c1ccc2c(c1)CCCC2,1,1.0
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,1,1.0
O=C1Nc2ccccc2C12CCN1CC3COC=CC3CC12,1,1.0
O=C(OCC12CCCC34C5CC6CCC(C5C6)C(CC13)C4NC2)c1ccccc1N1C(=O)CCC1=O,1,1.0
O=c1c2cnccc2cc2n1CCc1c-2[nH]c2ccccc12,1,1.0
C1=CC2CC3c4[nH]c5ccccc5c4CCN3CCC2C(OC2CCCCO2)O1,1,1.0
O=C1CCCC2c3[nH]c4ccccc4c3CCN12,1,1.0
C=C1CCC2c3[nH]c4ccccc4c3CCN2C1,1,1.0
c1ccc2c(c1)NC1C2CCN2CCCCC12,1,1.0
O=C(OC1CC23OC4OC1C(O4)C2C1OC1CC1C(=O)C=CC13)c1ccccc1,1,1.0
O=c1cn[nH]cn1,1,1.0
O=S(=O)(NC1CCCCC1)c1nc2ccccc2s1,1,1.0
S=c1cccc[nH]1,1,1.0
c1ccc(OCCOc2ccccc2)cc1,1,1.0
c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1,1.0
O=C(c1cn[nH]c1)c1cccc(C2=NOCC2)c1,1,1.0
c1ccc2c(c1)Cc1ccccc1-2,1,1.0
O=C1CC2=CCC3C(C(=O)CC4CCCC43)C2=CO1,1,1.0
O=C1CC2CCCC2C2CC=C3CCCCC3C12,1,1.0
O=c1nc[nH]c(=O)n1C1CCCCC1,1,1.0
C=C1CC=CC1=O,1,1.0
O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,1,1.0
C=C1NC(=O)CNC(=O)CNC2C=Cc3ccc(nc3C2)C(=O)OCC2NC(=O)c3csc(n3)CNC(=O)C3CSC(=N3)C(=C)NC(=O)CNC(=O)c3csc(n3)C3(CCC(c4nccs4)=NC3c3csc2n3)NC(=O)CNC1=O,1,1.0
O=C1Cc2cccc(c2)Oc2cccc(c2)C2NC(=O)C(Cc3ccc(cc3)Oc3cc4cc(c3)C(NC2=O)C(=O)NC2C(=O)NC(C(=O)NCc3cccc(OC5CCCCO5)c3-c3cccc2c3)C(OC2CCCCO2)c2ccc(cc2)O4)N1,1,1.0
O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(C=NN5CCNCC5)cc4c3C2=O)N1,1,1.0
O=C(CNC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)CC1CCCCC1)C1CCCCC1)C1CCCCC1)C1CCCCC1)C1CCCCC1)NCC(=O)NCC1CCCCC1,1,1.0
O=C(Nc1cc2ccc(OC3CCCCO3)cc2oc1=O)c1ccccc1,1,1.0
C=C1NC(=O)CNC(=O)c2csc(n2)-c2ccc(-c3nccs3)nc2-c2csc(n2)C2CSC(=O)c3cc4c(cccc4[nH]3)COC(=O)CCC(NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2,1,1.0
O=C(CC1CCCCO1)NCC=CC=CCCC1CCC(C=CC=CC=CC(=O)c2ccc[nH]c2=O)O1,1,1.0
O=C1CNC(=O)c2csc(n2)CNC(=O)c2csc(n2)CNC(=O)c2csc(n2)-c2ccc(-c3nc(C4=NC(C(=O)N5CCCC5)CO4)cs3)nc2-c2csc(n2)-c2csc(n2)C(Cc2ccccc2)N1,1,1.0
C=C1CCC2C1CCC1C3CCCCC3CCC21,1,1.0
O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1,1,1.0
O=C1C=CC(=O)c2cc3c(cc21)C(=O)c1occ2c1C3CCC2,1,1.0
C1=C2CCC3C(CCC4C5CCCCC5CCC43)C2CO1,1,1.0
O=C1C=C(C2CCC3C2CCC2C4CCC(OC5OCCC6(NCCS6)C5=O)CC4CCC23)CO1,1,1.0
O=C(CCc1cccc(C(CCc2ccccc2)c2ccccc2)c1)c1ccccc1,1,1.0
O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCC(=O)NC1COC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC1=O,1,1.0
O=C1CCc2ccc(cc2)Oc2cc3cc(c2OC2OCCCC2OC2CCCCO2)Oc2ccc(cc2)CC2NC(=O)C(NC(=O)C3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,1,1.0
N=C(C(=O)NC1CNC1=O)c1cscn1,1,1.0
N=c1[nH]c(=N)[nH]c(=N)[nH]1,1,1.0
C=C1C(=O)CCCC1=O,1,1.0
C1NCNC(=NC2CC2)N1,1,1.0
N=C1N=CCN1,1,1.0
N=C1NCC(CC2CCCCC2)C(=N)N1,1,1.0
O=c1[nH]c(=O)c2nc[nH]c2[nH]1,1,1.0
O=S(=O)(NC=NC1=NCNCN1)C1CCCCC1,1,1.0
c1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,1,1.0
O=S(=O)(CCC=Nc1ccccc1)c1ccccc1,1,1.0
O=C1C=CCN1C=NCCc1ccc(S(=O)(=O)NC=NC2CCCCC2)cc1,1,1.0
O=S(=O)(NC=NC1CCCCC1)c1ccc(CCN=Cc2ccccc2)cc1,1,1.0
C(=NCC1CCCCN1)c1ccccc1,1,1.0
C(#CC1OC=Nc2ccccc21)C1CC1,1,1.0
N=C1NCNCN1,1,1.0
C1=NC(c2ccccc2)c2ccccc21,1,1.0
O=C(c1ccccc1)C1C(c2ccccc2)OC(c2ccccc2)C1C(=O)c1ccccc1,1,1.0
O=C1c2ccccc2OC(c2ccccc2)C1C1C(=O)c2ccccc2OC1c1ccccc1,1,1.0
C=C1C(=O)OC2CC3CCCCC3=CC12,1,1.0
O=C1CC2CCCC34C1CCCN3CCCC24,1,1.0
c1ccc2c(c1)CNc1c-2ccc2cc3c(cc12)OCO3,1,1.0
O=C1C=CC23CC24CCC2CCCC2C4C2OC2C3C1,1,1.0
C=C1CCC2C(=C)C(=O)OC2C2CC(=O)CC12,1,1.0
c1ccc2c(c1)c1c(c3ccccc32)CN2CCCC2C1,1,1.0
c1ccc2nc3occc3cc2c1,1,1.0
c1ccc2c(c1)C1CCC2OO1,1,1.0
O=C1CCC23CC24CCC2CCCC2C4CCC3C1,1,1.0
O=C1C=CCCC2C=CC2CCCC=CC1,1,1.0
c1ccc(C2Oc3cccc4c3C2c2ccccc2C(c2ccccc2)C2c3ccccc3C(c3ccccc3)C42)cc1,1,1.0
C=C1CCC=CC2CCCC12,1,1.0
O=C1C(=O)c2c(ccc3ccccc23)-c2occc21,1,1.0
O=C(OC1CC2CCC3C4=CCC5CCCCC5C4CCC3C2CC1OC(=O)c1ccccc1)c1ccccc1,1,1.0
O=c1cc(CCCCc2ccccc2)oc2c1C1CCCC(C1)O2,1,1.0
O=C1C=CC2=CC=C3C(CCC4C3CCC3CCCCC34)C2=C1,1,1.0
O=C1CC2=CCC3C4CCCC4CC(=O)C3C2CC1OC1CCCCO1,1,1.0
c1ccc2c(c1)oc1cccc(-c3cccc4oc5ccccc5c34)c12,1,1.0
C=C1CCCC2CC3OC(=O)C(=C)C3CC12,1,1.0
O=C(C=Cc1ccccc1)OCC1CCC(OC(=O)C=Cc2ccccc2)C(Oc2ccc3c(=O)cc(-c4ccccc4)oc3c2)O1,1,1.0
O=c1cc(-c2cccc(-c3cccc4c(=O)cc(-c5ccccc5)oc34)c2)oc2ccccc12,1,1.0
C1CCC(OC2CCOC(OC3CCOCC3)C2)OC1,1,1.0
C1=CC2CCC1OO2,1,1.0
O=C1CCCC2=CC(=O)OC2C2OC2C(=O)C1,1,1.0
C=C1C(=O)OC23C=CC4C=COC(OC12)C43,1,1.0
O=C(C1=C2OCCCC23CCCC(C1=O)C3=O)c1ccccc1,1,1.0
O=C1C=CC23CC(COC2=C1)Cc1ccccc13,1,1.0
O=C(OC1CCCCO1)C1CCCC23CC24CCC2CCCC2C4CCC13,1,1.0
O=C(C=Cc1ccccc1)OCC1CC23CCC4CCCCC4C2CCC1C3,1,1.0
O=C(C=Cc1ccccc1)OCC12CCCCC1CCC13CCC(CCC12)C3,1,1.0
C1=C2C(CCC2C2CCOC2)C2=CCC3CCCCC3C2C1,1,1.0
O=C1CCC2C(=CCC3C4CCCC4CC(=O)C23)C1,1,1.0
O=C1C=CC2C1CC1OC1C1C3OC4OC3CCC21O4,1,1.0
O=c1cc(-c2ccc3c(c2)OCO3)[nH]c2ccccc12,1,1.0
c1ccc(Nc2ccncc2)cc1,1,1.0
O=C1CCCC=CCCCCCCCCCC1,1,1.0
c1ccc2sc(NC3CCCCC3)nc2c1,1,1.0
c1ccc2sc(SN3CCOCC3)nc2c1,1,1.0
c1ccc2nc3ccccc3cc2c1,1,1.0
[N+]=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,1,1.0
c1ccc(-c2ncncn2)cc1,1,1.0
C1N2CN3CN1CN(C2)C3,1,1.0
O=C(NC1CC1)c1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,1,1.0
O=C(NS(=O)(=O)c1ccsc1)n1nc[nH]c1=O,1,1.0
O=c1oc2ccccc2cc1C1CCCc2ccccc21,1,1.0
O=C1Cc2ccccc2CO1,1,1.0
c1ccc2[nH+]nc(-n3ccnc3)nc2c1,1,1.0
O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2,1,1.0
O=S(=O)(Nc1nc2ncccn2n1)c1cccnc1,1,1.0
O=S(=O)(N=c1cnc2ccccc2[nH]1)c1ccccc1,1,1.0
O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCN2,1,1.0
c1ccc(-n2cccc2)cc1,1,1.0
c1ccc2c(CCCC3CCCO3)cccc2c1,1,1.0
O=c1cccc(C2CCCCC2)[nH]1,1,1.0
c1ccc2c(CC3=NCCN3)cccc2c1,1,1.0
O=C(NCCc1ccccn1)c1ccccc1,1,1.0
C(=Cc1ccc2ccccc2n1)c1cccc(C(CCc2ccccc2)SCC2CC2)c1,1,1.0
O=c1nc(-c2cccc(S(=O)(=O)N3CCNCC3)c2)[nH]c2cn[nH]c12,1,1.0
c1ccc(C2OC2c2ccccc2)cc1,1,1.0
c1ccc(Oc2ccc3[nH]cnc3c2)cc1,1,1.0
c1ccc2c3c([nH]c2c1)COCC3,1,1.0
O=C1NC(c2ccccc2)c2ccccc21,1,1.0
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,1,1.0
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)N2CC=CC2=O)cc1,1,1.0
O=S(=O)(Nc1nncs1)c1ccccc1,1,1.0
O=C1CC=Cc2ncc3ccccc3c21,1,1.0
O=c1c2ccccc2oc2ccccc12,1,1.0
c1ccc(-c2nc[nH]n2)cc1,1,1.0
O=C(NCc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C1CCCC1,1,1.0
O=C(NCCCCCCNC(=O)Oc1ccc[nH+]c1)Oc1ccc[nH+]c1,1,1.0
O=C(Nc1cccc2c1C1CCC2C1)c1cn[nH]c1,1,1.0
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1,1.0
O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,1,1.0
O=C(Cc1cccnc1)c1cccnc1,1,1.0
O=C1CC2(CCCCC2)CN1,1,1.0
O=C(NS(=O)(=O)c1ccccc1)n1nc[nH]c1=O,1,1.0
c1cnc2ccnn2c1,1,1.0
c1ccc(-c2ccc[nH]2)cc1,1,1.0
C1OCOCOCO1,1,1.0
O=C1C(c2ccccc2)=COC1c1ccccc1,1,1.0
O=C(Nc1ncccn1)NS(=O)(=O)Cc1ccccc1,1,1.0
O=C(N=[SH](=O)c1ccccc1)Nc1ncncn1,1,1.0
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,1,1.0
O=C1CCc2cccc3c2N1CC3,1,1.0
O=c1nc[nH]nc1-c1ccccc1,1,1.0
C1=NN(c2ccccc2)CC1,1,1.0
O=C1CN=C(c2ccc3ccccc3n2)N1,1,1.0
O=c1c(Cc2ccccc2)coc2ccccc12,1,1.0
O=C(Nc1cccc2ccccc12)c1ccccc1,1,1.0
S=c1[nH]c2ccccc2s1,1,1.0
O=C(NCC1CCCCN1)c1ccccc1,1,1.0
N=C1SCCS1,1,1.0
O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,1,1.0
c1ccc(-c2cnc[nH+]n2)cc1,1,1.0
c1ccc(-c2nnn[nH]2)c(-c2ccc(Cn3ccnc3)cc2)c1,1,1.0
O=c1[nH]c(-c2ccccc2-c2ccc(Cn3cnc4ccccc43)cc2)no1,1,1.0
c1ccc2cc3ccccc3cc2c1,1,1.0
O=C(Cc1ccccc1)OC1CCCCC1,1,1.0
O=C(CCCN1CCCC1)c1ccccc1,1,1.0
O=S(=O)(Nc1ccccc1)c1nc2ccncn2n1,1,1.0
c1ccc(-c2cnc3ncncc3n2)cc1,1,1.0
O=c1nc2[nH][nH]cc-2c(=O)[nH]1,1,1.0
O=c1oc2ccccc2c2oc3ccccc3c12,1,1.0
O=C(COc1ccccc1)OCCOC(=O)c1cccnc1,1,1.0
c1ccc(CCOCC2CC2)cc1,1,1.0
c1ccc(C2=NOCC2)cc1,1,1.0
O=C1CCNCC1,1,1.0
c1ccc(Cn2ccnc2)cc1,1,1.0
O=C(Nc1ccccc1)c1ccccc1SSc1ccccc1C(=O)Nc1ccccc1,1,1.0
O=[PH]1Oc2ccccc2-c2ccccc21,1,1.0
O=S1(=O)CCCC1,1,1.0
c1ccc(Cc2cc(Cc3ccccc3)cc(-n3nc4ccccc4n3)c2)cc1,1,1.0
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,1,1.0
c1csc(COc2cccc3ccccc23)c1,1,1.0
